property_id,name,address,price,sq_ft,collected_at,source,listing_id,coordinates,area,type
,,,1418169,,2026-04-24T18:20:27.990201,LoopNet API,35635912,"[[-77.663813, 43.204382]]",2878,Industrial
,,,1030802,,2026-04-24T18:20:27.990202,LoopNet API,33830092,"[[-77.734078, 43.095041]]",830,Office
,,,289624,,2026-04-24T18:20:27.990203,LoopNet API,33820009,"[[-77.599713, 43.172094]]",3865,Industrial
,,,120108,,2026-04-24T18:20:27.990205,LoopNet API,33012857,"[[-77.750032, 43.254493]]",1988,Retail
,,,702379,,2026-04-24T18:20:27.990207,LoopNet API,32888406,"[[-77.658047, 43.128951]]",2258,Multi-Family
,,,179228,,2026-04-24T18:20:27.990208,LoopNet API,31278281,"[[-77.614263, 43.17995]]",4364,Industrial
,,,827982,,2026-04-24T18:20:27.990209,LoopNet API,28535219,"[[-77.640383, 43.058454]]",707,Retail
,,,1634202,,2026-04-24T18:20:27.990211,LoopNet API,25194189,"[[-77.5988, 43.20861]]",2150,Retail
,,,1151558,,2026-04-24T18:20:27.990212,LoopNet API,39001771,"[[-77.569704, 43.130621]]",3479,Retail
,,,1744299,,2026-04-24T18:20:27.990213,LoopNet API,37336938,"[[-77.68565, 43.186082]]",2628,Multi-Family
,,,1806020,,2026-04-24T18:20:27.990214,LoopNet API,29771223,"[[-77.599426, 43.193142], [-77.599521, 43.192894], [-77.599646, 43.193356]]",3747,Office
,,,388208,,2026-04-24T18:20:27.990216,LoopNet API,25271303,"[[-77.652613, 43.187679]]",4413,Multi-Family
,,,834831,,2026-04-24T18:20:27.990217,LoopNet API,15015949,"[[-77.43438, 43.15122]]",2292,Retail
,,,1667350,,2026-04-24T18:20:27.990218,LoopNet API,37144799,"[[-77.445522, 43.127799], [-77.446778, 43.126919]]",715,Office
,,,205527,,2026-04-25T17:22:12.920513,LoopNet API,40249018,"[[-77.430051, 43.212429]]",3263,Office
,,,671781,,2026-04-25T17:22:12.920537,LoopNet API,40248577,"[[-77.560017, 43.156468]]",3066,Industrial
,,,1294428,,2026-04-25T17:22:12.920543,LoopNet API,40196679,"[[-77.652427, 43.152328]]",589,Multi-Family
,,,571996,,2026-04-25T17:22:12.920548,LoopNet API,40167211,"[[-77.562736, 43.200697]]",4692,Office
,,,448582,,2026-04-25T17:22:12.920553,LoopNet API,40165640,"[[-77.628225, 43.172969]]",2737,Industrial
,,,885156,,2026-04-25T17:22:12.920559,LoopNet API,40148504,"[[-77.600309, 43.15064], [-77.600497, 43.150705]]",1780,Multi-Family
,,,321195,,2026-04-25T17:22:12.920562,LoopNet API,40078420,"[[-77.573042, 43.160413]]",4951,Retail
,,,813181,,2026-04-25T17:22:12.920566,LoopNet API,40043513,"[[-77.6065, 43.11427]]",1235,Multi-Family
,,,1221300,,2026-04-25T17:22:12.920570,LoopNet API,39993415,"[[-77.611223, 43.160168]]",1159,Industrial
,,,143768,,2026-04-25T17:22:12.920574,LoopNet API,39915284,"[[-77.607737, 43.15959]]",4898,Industrial
,,,1512182,,2026-04-25T17:22:12.920577,LoopNet API,39893735,"[[-77.660457, 43.193003]]",2413,Industrial
,,,906673,,2026-04-25T17:22:12.920581,LoopNet API,39871963,"[[-77.61928, 43.103326]]",1741,Retail
,,,1535579,,2026-04-25T17:22:12.920585,LoopNet API,39817288,"[[-77.630988, 43.19586]]",3721,Office
,,,815221,,2026-04-25T17:22:12.920589,LoopNet API,39712189,"[[-77.678778, 43.108532]]",3922,Industrial
,,,1802654,,2026-04-25T17:22:12.920592,LoopNet API,39625204,"[[-77.7088, 43.146607]]",4762,Multi-Family
,,,1074020,,2026-04-25T17:22:12.920596,LoopNet API,39616616,"[[-77.696694, 43.183124]]",4332,Office
,,,1034369,,2026-04-25T17:22:12.920599,LoopNet API,39602403,"[[-77.452169, 43.208601]]",4010,Industrial
,,,1875184,,2026-04-25T17:22:12.920603,LoopNet API,39577570,"[[-77.732154, 43.217996]]",1085,Multi-Family
,,,992393,,2026-04-25T17:22:12.920607,LoopNet API,39558241,"[[-77.486755, 43.079174]]",3985,Multi-Family
,,,1649273,,2026-04-25T17:22:12.920611,LoopNet API,39432321,"[[-77.603237, 43.115479]]",2411,Industrial
,,,1588050,,2026-04-25T17:22:12.920614,LoopNet API,39402981,"[[-77.569621, 43.201708]]",546,Multi-Family
,,,1011989,,2026-04-25T17:22:12.920617,LoopNet API,39388644,"[[-77.583062, 43.163556]]",1387,Industrial
,,,605157,,2026-04-25T17:22:12.920621,LoopNet API,39322261,"[[-77.628546, 43.135555], [-77.62244, 43.13992], [-77.62866, 43.13642], [-77.64013, 43.12885]]",2273,Industrial
,,,1180228,,2026-04-25T17:22:12.920624,LoopNet API,39317559,"[[-77.652737, 43.184384]]",2033,Industrial
,,,583629,,2026-04-25T17:22:12.920627,LoopNet API,39302800,"[[-77.687407, 43.208923]]",4495,Multi-Family
,,,1882737,,2026-04-25T17:22:12.920631,LoopNet API,39270340,"[[-77.596377, 43.140599], [-77.595678, 43.140665], [-77.596294, 43.140951], [-77.596385, 43.140912], [-77.596329, 43.140442]]",2368,Retail
,,,312443,,2026-04-25T17:22:12.920634,LoopNet API,39265429,"[[-77.579476, 43.138666]]",2797,Multi-Family
,,,609562,,2026-04-25T17:22:12.920638,LoopNet API,39265207,"[[-77.579987, 43.150797]]",3034,Retail
,,,1362659,,2026-04-25T17:22:12.920641,LoopNet API,39228650,"[[-77.615279, 43.101188]]",1499,Retail
,,,847950,,2026-04-25T17:22:12.920644,LoopNet API,39172088,"[[-77.674289, 43.111963]]",4411,Retail
,,,793091,,2026-04-25T17:22:12.920647,LoopNet API,39113038,"[[-77.641053, 43.146858]]",4132,Retail
,,,1675172,,2026-04-25T17:22:12.920651,LoopNet API,39108272,"[[-77.63549, 43.154894]]",4901,Industrial
,,,1200706,,2026-04-25T17:22:12.920654,LoopNet API,39082310,"[[-77.607652, 43.180298]]",4498,Multi-Family
,,,861251,,2026-04-25T17:22:12.920657,LoopNet API,39042100,"[[-77.632072, 43.179548]]",678,Office
,,,354848,,2026-04-25T17:22:12.920660,LoopNet API,39031619,"[[-77.559786, 43.169987]]",3724,Office
,,,1863897,,2026-04-25T17:22:12.920663,LoopNet API,39029056,"[[-77.629854, 43.253288]]",3781,Industrial
,,,1786406,,2026-04-25T17:22:12.920667,LoopNet API,38905443,"[[-77.586462, 43.163805]]",3624,Retail
,,,1123218,,2026-04-25T17:22:12.920670,LoopNet API,38834356,"[[-77.581409, 43.161119]]",1502,Multi-Family
,,,640170,,2026-04-25T17:22:12.920673,LoopNet API,38816016,"[[-77.66101, 43.149414]]",1566,Industrial
,,,1234517,,2026-04-25T17:22:12.920676,LoopNet API,38794915,"[[-77.651745, 43.145283]]",3978,Retail
,,,1201524,,2026-04-25T17:22:12.920679,LoopNet API,38693769,"[[-77.642082, 43.222331]]",691,Office
,,,1238490,,2026-04-25T17:22:12.920683,LoopNet API,38636419,"[[-77.626949, 43.16643], [-77.600855, 43.173812]]",1341,Multi-Family
,,,739594,,2026-04-25T17:22:12.920686,LoopNet API,38636410,"[[-77.661895, 43.046676]]",3291,Multi-Family
,,,847819,,2026-04-25T17:22:12.920689,LoopNet API,38610227,"[[-77.564976, 43.14901]]",2677,Office
,,,457639,,2026-04-25T17:22:12.920692,LoopNet API,38553022,"[[-77.599309, 43.157494]]",1337,Retail
,,,211121,,2026-04-25T17:22:12.920695,LoopNet API,38530756,"[[-77.59832, 43.159179]]",2870,Office
,,,1457981,,2026-04-25T17:22:12.920699,LoopNet API,38530691,"[[-77.599626, 43.159095]]",3119,Multi-Family
,,,1121276,,2026-04-25T17:22:12.920702,LoopNet API,38500653,"[[-77.59903, 43.142998]]",2326,Industrial
,,,109868,,2026-04-25T17:22:12.920705,LoopNet API,38455770,"[[-77.63365, 43.197508]]",3272,Multi-Family
,,,171168,,2026-04-25T17:22:12.920708,LoopNet API,38433685,"[[-77.509827, 43.178265]]",4268,Office
,,,973703,,2026-04-25T17:22:12.920711,LoopNet API,38423222,"[[-77.670455, 43.205365]]",2853,Office
,,,183575,,2026-04-25T17:22:12.920714,LoopNet API,38357735,"[[-77.61102, 43.25571]]",2493,Industrial
,,,1022815,,2026-04-25T17:22:12.920717,LoopNet API,38353121,"[[-77.487226, 43.118583]]",2204,Industrial
,,,948380,,2026-04-25T17:22:12.920721,LoopNet API,38337053,"[[-77.736792, 43.182119]]",2644,Multi-Family
,,,1957961,,2026-04-25T17:22:12.920724,LoopNet API,38306416,"[[-77.618951, 43.10377], [-77.619241, 43.104197]]",1227,Multi-Family
,,,1144906,,2026-04-25T17:22:12.920727,LoopNet API,38263561,"[[-77.66493, 43.131087]]",1102,Multi-Family
,,,1830714,,2026-04-25T17:22:12.920730,LoopNet API,38226122,"[[-77.641095, 43.201649]]",3642,Office
,,,474790,,2026-04-25T17:22:12.920734,LoopNet API,37994174,"[[-77.675616, 43.037633]]",4541,Retail
,,,744469,,2026-04-25T17:22:12.920737,LoopNet API,37974523,"[[-77.606928, 43.160039]]",4947,Retail
,,,730359,,2026-04-25T17:22:12.920740,LoopNet API,37938064,"[[-77.609412, 43.159125]]",3191,Office
,,,558487,,2026-04-25T17:22:12.920743,LoopNet API,37863022,"[[-77.66444, 43.13292]]",2333,Multi-Family
,,,1439766,,2026-04-25T17:22:12.920746,LoopNet API,37840949,"[[-77.607784, 43.14062]]",3557,Retail
,,,1326208,,2026-04-25T17:22:12.920750,LoopNet API,37766162,"[[-77.659114, 43.15824]]",3997,Multi-Family
,,,443472,,2026-04-25T17:22:12.920753,LoopNet API,37685380,"[[-77.640861, 43.080778]]",3780,Office
,,,658685,,2026-04-25T17:22:12.920756,LoopNet API,37564679,"[[-77.601539, 43.089175], [-77.602465, 43.089255]]",2661,Multi-Family
,,,127934,,2026-04-25T17:22:12.920760,LoopNet API,37029121,"[[-77.704267, 43.185293]]",1856,Retail
,,,1842030,,2026-04-25T17:22:12.920763,LoopNet API,36911005,"[[-77.665334, 43.133994]]",2054,Industrial
,,,682436,,2026-04-25T17:22:12.920766,LoopNet API,36845807,"[[-77.521768, 43.091687]]",1743,Office
,,,222108,,2026-04-25T17:22:12.920770,LoopNet API,36712607,"[[-77.625163, 43.164318]]",3456,Multi-Family
,,,354173,,2026-04-25T17:22:12.920773,LoopNet API,36694513,"[[-77.618797, 43.102607]]",3691,Multi-Family
,,,321437,,2026-04-25T17:22:12.920776,LoopNet API,36693922,"[[-77.618859, 43.102351]]",3779,Multi-Family
,,,376671,,2026-04-25T17:22:12.920779,LoopNet API,36611613,"[[-77.628904, 43.174154]]",1322,Multi-Family
,,,1658908,,2026-04-25T17:22:12.920783,LoopNet API,36398849,"[[-77.581112, 43.0941]]",788,Office
,,,1529208,,2026-04-25T17:22:12.920786,LoopNet API,35789458,"[[-77.710627, 43.146659]]",1851,Multi-Family
,,,1546543,,2026-04-25T17:22:12.920789,LoopNet API,35561380,"[[-77.603447, 43.147115]]",1510,Retail
,,,1293844,,2026-04-25T17:22:12.920792,LoopNet API,35029105,"[[-77.593411, 43.12617]]",3104,Office
,,,613419,,2026-04-25T17:22:12.920795,LoopNet API,34615706,"[[-77.631762, 43.087828]]",4327,Office
,,,291805,,2026-04-25T17:22:12.920800,LoopNet API,34483921,"[[-77.628616, 43.135441]]",3586,Office
,,,1525979,,2026-04-25T17:22:12.920804,LoopNet API,33831590,"[[-77.761502, 43.097409]]",1946,Retail
,,,1627843,,2026-04-25T17:22:12.920807,LoopNet API,33162249,"[[-77.611413, 43.155727]]",810,Retail
,,,352171,,2026-04-25T17:22:12.920810,LoopNet API,33041169,"[[-77.593028, 43.146437]]",3016,Industrial
,,,257521,,2026-04-25T17:22:12.920814,LoopNet API,32968464,"[[-77.589541, 43.144419]]",1193,Retail
,,,1745544,,2026-04-25T17:22:12.920817,LoopNet API,32876301,"[[-77.693209, 43.210131]]",1482,Industrial
,,,1904332,,2026-04-25T17:22:12.920821,LoopNet API,32654787,"[[-77.650142, 43.135638]]",4071,Retail
,,,1905993,,2026-04-25T17:22:12.920824,LoopNet API,32554456,"[[-77.615191, 43.159897]]",4457,Industrial
,,,379556,,2026-04-25T17:22:12.920827,LoopNet API,32378445,"[[-77.665955, 43.259908]]",1128,Industrial
,,,787393,,2026-04-25T17:22:12.920831,LoopNet API,32108855,"[[-77.561308, 43.204157]]",4537,Multi-Family
,,,1515605,,2026-04-25T17:22:12.920834,LoopNet API,31478200,"[[-77.673524, 43.109445]]",1189,Office
,,,1847548,,2026-04-25T17:22:12.920838,LoopNet API,31300848,"[[-77.455286, 43.209852]]",4052,Office
,,,1439029,,2026-04-25T17:22:12.920841,LoopNet API,30644543,"[[-77.623535, 43.147484]]",506,Retail
,,,397947,,2026-04-25T17:22:12.920845,LoopNet API,29800269,"[[-77.5831, 43.092362]]",4180,Industrial
,,,1104116,,2026-04-25T17:22:12.920848,LoopNet API,29057874,"[[-77.636271, 43.0941]]",1495,Multi-Family
,,,1329189,,2026-04-25T17:22:12.920851,LoopNet API,28764317,"[[-74.193444, 40.921858], [-77.656597, 43.11786]]",2985,Multi-Family
,,,1154627,,2026-04-25T17:22:12.920856,LoopNet API,28639149,"[[-77.620477, 43.086632]]",4344,Multi-Family
,,,618518,,2026-04-25T17:22:12.920859,LoopNet API,28431245,"[[-77.587104, 43.18259]]",4629,Retail
,,,864319,,2026-04-25T17:22:12.920863,LoopNet API,27373913,"[[-77.616208, 43.068077]]",4206,Multi-Family
,,,1216410,,2026-04-25T17:22:12.920866,LoopNet API,25607807,"[[-77.561877, 43.175906]]",1006,Office
,,,1322238,,2026-04-25T17:22:12.920869,LoopNet API,25060286,"[[-77.731417, 43.213995]]",4437,Industrial
,,,1323153,,2026-04-25T17:22:12.920873,LoopNet API,22039846,"[[-77.711586, 43.210741]]",1050,Office
,,,1058861,,2026-04-25T17:22:12.920876,LoopNet API,18800479,"[[-77.697693, 43.105656]]",3264,Multi-Family
,,,1520151,,2026-04-25T17:22:12.920879,LoopNet API,16334777,"[[-77.735362, 43.214659]]",2093,Multi-Family
,,,1770383,,2026-04-25T17:22:12.920883,LoopNet API,9282621,"[[-77.66594, 43.014168]]",3458,Multi-Family
,,,998122,,2026-04-25T17:22:12.920886,LoopNet API,40264721,"[[-77.634923, 43.082694]]",512,Industrial
,,,1474646,,2026-04-25T17:22:12.920890,LoopNet API,40060772,"[[-77.58537, 43.190654]]",2606,Retail
,,,332862,,2026-04-25T17:22:12.920893,LoopNet API,40060393,"[[-77.605212, 43.196182]]",1970,Office
,,,1604023,,2026-04-25T17:22:12.920896,LoopNet API,40044603,"[[-77.594262, 43.154185]]",1294,Retail
,,,159330,,2026-04-25T17:22:12.920900,LoopNet API,39690768,"[[-77.636795, 43.199908]]",1364,Industrial
,,,288537,,2026-04-25T17:22:12.920903,LoopNet API,39135136,"[[-77.450523, 43.107187]]",4080,Multi-Family
,,,1012608,,2026-04-25T17:22:12.920906,LoopNet API,38658005,"[[-77.649384, 43.161883]]",4486,Industrial
,,,1911525,,2026-04-25T17:22:12.920911,LoopNet API,37835183,"[[-77.689202, 43.184202]]",4197,Office
,,,1925621,,2026-04-25T17:22:12.920914,LoopNet API,37802144,"[[-77.729757, 43.216637]]",1999,Multi-Family
,,,1890126,,2026-04-25T17:22:12.920918,LoopNet API,37672628,"[[-77.58338, 43.161273]]",4572,Multi-Family
,,,1039685,,2026-04-25T17:22:12.920921,LoopNet API,36753479,"[[-77.609031, 43.188089]]",3511,Retail
,,,1371675,,2026-04-25T17:22:12.920924,LoopNet API,35580945,"[[-77.58521, 43.099027], [-77.615191, 43.159897], [-77.597745, 43.114269]]",1231,Multi-Family
,,,1607585,,2026-04-25T17:22:12.920927,LoopNet API,33967070,"[[-77.600692, 43.090541]]",1997,Multi-Family
,,,446441,,2026-04-25T17:22:12.920931,LoopNet API,33594054,"[[-77.59515, 43.197256]]",3536,Multi-Family
,,,945070,,2026-04-25T17:22:12.920934,LoopNet API,33563624,"[[-77.670594, 43.205411]]",4490,Industrial
,,,462526,,2026-04-25T17:22:12.920937,LoopNet API,31365120,"[[-77.617893, 43.104205]]",4998,Office
,,,1882225,,2026-04-25T17:22:12.920940,LoopNet API,31072254,"[[-77.672354, 43.208394]]",4461,Retail
,,,1920499,,2026-04-25T17:22:12.920944,LoopNet API,29679893,"[[-77.625991, 43.083275]]",1692,Office
,,,1918383,,2026-04-25T17:22:12.920962,LoopNet API,27340026,"[[-77.596171, 43.094725]]",2589,Office
,,,222190,,2026-04-25T17:22:12.920965,LoopNet API,25423067,"[[-77.660068, 43.189489]]",3069,Retail
,,,1502952,,2026-04-25T17:22:12.920969,LoopNet API,39240335,"[[-77.626972, 43.266573]]",1495,Office
,,,1566105,,2026-04-25T17:22:12.920972,LoopNet API,38506503,"[[-77.722156, 43.147954]]",4115,Office
,,,490771,,2026-04-25T17:22:12.920976,LoopNet API,39688759,"[[-77.491895, 43.134963]]",4983,Retail
,,,1302202,,2026-04-25T17:22:12.920979,LoopNet API,40147316,"[[-77.641461, 43.262428]]",4656,Office
,,,578345,,2026-04-25T17:22:12.920983,LoopNet API,39935759,"[[-77.59466, 43.158984]]",1750,Multi-Family
,,,1334152,,2026-04-25T17:22:12.920986,LoopNet API,39922564,"[[-77.629057, 43.164435]]",691,Retail
,,,1993765,,2026-04-25T17:22:12.920990,LoopNet API,39493768,"[[-77.652739, 43.183327]]",1347,Industrial
,,,1123407,,2026-04-25T17:22:12.920994,LoopNet API,39479662,"[[-77.687841, 43.129255]]",3172,Industrial
,,,1583316,,2026-04-25T17:22:12.920997,LoopNet API,39179151,"[[-77.637042, 43.21747]]",3748,Multi-Family
,,,1618174,,2026-04-25T17:22:12.921000,LoopNet API,39147739,"[[-77.431603, 43.218146]]",4294,Industrial
,,,1668707,,2026-04-25T17:22:12.921003,LoopNet API,39135313,"[[-77.59963, 43.147174]]",4258,Industrial
,,,439298,,2026-04-25T17:22:12.921007,LoopNet API,38985531,"[[-77.635785, 43.095101]]",1558,Retail
,,,1167756,,2026-04-25T17:22:12.921010,LoopNet API,38805754,"[[-77.609516, 43.159373], [-77.60937, 43.159498], [-77.609022, 43.159498]]",2583,Retail
,,,1757919,,2026-04-25T17:22:12.921013,LoopNet API,38658813,"[[-77.62946, 43.144108]]",4061,Office
,,,1422437,,2026-04-25T17:22:12.921016,LoopNet API,38657835,"[[-77.680431, 43.165312]]",4941,Industrial
,,,1226359,,2026-04-25T17:22:12.921019,LoopNet API,38642840,"[[-77.63687, 43.178827], [-77.642536, 43.179533], [-77.642392, 43.179532], [-77.62665, 43.14951], [-77.62825, 43.15788], [-77.60167, 43.17348], [-77.64267, 43.17865], [-77.574784, 43.159554], [-77.642874, 43.178356], [-77.64269, 43.17833], [-77.648616, 43.175477]]",3049,Office
,,,637903,,2026-04-25T17:22:12.921022,LoopNet API,38404159,"[[-77.560597, 43.09562]]",4919,Office
,,,1423334,,2026-04-25T17:22:12.921026,LoopNet API,38349243,"[[-77.630426, 43.152136]]",4357,Retail
,,,425457,,2026-04-25T17:22:12.921029,LoopNet API,38172504,"[[-77.681036, 43.16491]]",2117,Industrial
,,,1008243,,2026-04-25T17:22:12.921032,LoopNet API,38057609,"[[-77.646874, 43.0616]]",1699,Retail
,,,1770515,,2026-04-25T17:22:12.921035,LoopNet API,37635578,"[[-77.605897, 43.163075]]",4543,Office
,,,776458,,2026-04-25T17:22:12.921038,LoopNet API,37597791,"[[-77.622107, 43.237705], [-77.650804, 43.149728], [-77.621603, 43.239027]]",4057,Industrial
,,,1568182,,2026-04-25T17:22:12.921042,LoopNet API,37405107,"[[-77.654446, 43.055679]]",1530,Industrial
,,,1838866,,2026-04-25T17:22:12.921045,LoopNet API,36999876,"[[-77.618147, 43.103253]]",3392,Industrial
,,,1203155,,2026-04-25T17:22:12.921048,LoopNet API,36850609,"[[-77.558548, 43.163768]]",562,Multi-Family
,,,220567,,2026-04-25T17:22:12.921051,LoopNet API,36720805,"[[-77.507789, 43.181558]]",4001,Multi-Family
,,,1723462,,2026-04-25T17:22:12.921054,LoopNet API,36666411,"[[-77.650218, 43.062672]]",4598,Multi-Family
,,,1678112,,2026-04-25T17:22:12.921058,LoopNet API,36541756,"[[-77.609937, 43.162058]]",1525,Retail
,,,1916424,,2026-04-25T17:22:12.921061,LoopNet API,36360042,"[[-77.485085, 43.113571]]",4492,Industrial
,,,1950089,,2026-04-25T17:22:12.921064,LoopNet API,35743582,"[[-77.552951, 43.1471]]",3849,Multi-Family
,,,1295971,,2026-04-25T17:22:12.921068,LoopNet API,35635912,"[[-77.663813, 43.204382]]",4365,Office
,,,992789,,2026-04-25T17:22:12.921071,LoopNet API,35459458,"[[-77.440719, 43.124942]]",2880,Industrial
,,,1802547,,2026-04-25T17:22:12.921074,LoopNet API,35365801,"[[-77.614428, 43.251083]]",2599,Office
,,,482506,,2026-04-25T17:22:12.921077,LoopNet API,35040848,"[[-77.798563, 43.21765]]",910,Retail
,,,771433,,2026-04-25T17:22:12.921080,LoopNet API,34997248,"[[-77.516096, 43.090089]]",4499,Office
,,,951789,,2026-04-25T17:22:12.921084,LoopNet API,34937180,"[[-77.617645, 43.155925]]",4203,Multi-Family
,,,1203747,,2026-04-25T17:22:12.921087,LoopNet API,34552719,"[[-77.642921, 43.054479]]",1417,Office
,,,177668,,2026-04-25T17:22:12.921090,LoopNet API,34166632,"[[-77.639791, 43.164369]]",2987,Office
,,,1802342,,2026-04-25T17:22:12.921093,LoopNet API,33830092,"[[-77.734078, 43.095041]]",2136,Office
,,,1227231,,2026-04-25T17:22:12.921096,LoopNet API,33820009,"[[-77.599713, 43.172094]]",3408,Office
,,,1985492,,2026-04-25T17:22:12.921100,LoopNet API,33012857,"[[-77.750032, 43.254493]]",2381,Industrial
,,,135339,,2026-04-25T17:22:12.921103,LoopNet API,32888406,"[[-77.658047, 43.128951]]",1694,Industrial
,,,650114,,2026-04-25T17:22:12.921106,LoopNet API,31419247,"[[-77.639821, 43.179525]]",1238,Office
,,,389746,,2026-04-25T17:22:12.921109,LoopNet API,31278281,"[[-77.614263, 43.17995]]",2763,Industrial
,,,593092,,2026-04-25T17:22:12.921112,LoopNet API,31073658,"[[-77.425694, 43.166068]]",4436,Retail
,,,672619,,2026-04-25T17:22:12.921115,LoopNet API,25194189,"[[-77.5988, 43.20861]]",576,Office
,,,417693,,2026-04-25T17:22:12.921118,LoopNet API,24504892,"[[-77.602434, 43.161704]]",4694,Industrial
,,,450907,,2026-04-25T17:22:12.921122,LoopNet API,15082433,"[[-77.60579, 43.15914]]",1895,Office
,,,1488942,,2026-04-25T17:22:12.921125,LoopNet API,39001771,"[[-77.569704, 43.130621]]",4070,Retail
,,,496522,,2026-04-25T17:22:12.921128,LoopNet API,38095938,"[[-77.611612, 43.137413]]",4634,Multi-Family
,,,304283,,2026-04-25T17:22:12.921131,LoopNet API,37902719,"[[-77.666541, 43.046159]]",563,Retail
,,,761105,,2026-04-25T17:22:12.921135,LoopNet API,37615125,"[[-77.714708, 43.213511]]",1924,Multi-Family
,,,473906,,2026-04-25T17:22:12.921138,LoopNet API,37336938,"[[-77.68565, 43.186082]]",601,Office
,,,224721,,2026-04-25T17:22:12.921142,LoopNet API,36916302,"[[-77.694933, 43.263417]]",4623,Retail
,,,1795751,,2026-04-25T17:22:12.921145,LoopNet API,29771223,"[[-77.599426, 43.193142], [-77.599521, 43.192894], [-77.599646, 43.193356]]",3818,Multi-Family
,,,247594,,2026-04-25T17:22:12.921148,LoopNet API,25271303,"[[-77.652613, 43.187679]]",4705,Industrial
,,,1185747,,2026-04-25T17:22:12.921151,LoopNet API,15015949,"[[-77.43438, 43.15122]]",947,Industrial
,,,456681,,2026-04-25T17:22:12.921154,LoopNet API,37144799,"[[-77.445522, 43.127799], [-77.446778, 43.126919]]",1870,Retail
,,,333670,,2026-04-27T15:04:11.253928,LoopNet API,40249018,"[[-77.430051, 43.212429]]",4889,Retail
,,,1577331,,2026-04-27T15:04:11.253938,LoopNet API,40248577,"[[-77.560017, 43.156468]]",2341,Multi-Family
,,,200965,,2026-04-27T15:04:11.253940,LoopNet API,40196679,"[[-77.652427, 43.152328]]",1358,Office
,,,938632,,2026-04-27T15:04:11.253943,LoopNet API,40167211,"[[-77.562736, 43.200697]]",3362,Multi-Family
,,,841097,,2026-04-27T15:04:11.253945,LoopNet API,40165640,"[[-77.628225, 43.172969]]",4131,Multi-Family
